id,Age,L_O_S,Dropped_Calls,Peak_calls_Sum,Peak_mins_Sum,OffPeak_calls_Sum,OffPeak_mins_Sum,Weekend_calls_Sum,Weekend_mins_Sum,International_mins_Sum,Nat_call_cost_Sum,AvePeak,AveOffPeak,AveWeekend,National_calls,National mins,AveNational,All_calls_mins,Dropped_calls_ratio,Mins_charge,call_cost_per_min,actual call cost,Total_call_cost,Total_Cost,average cost min,Peak ratio,OffPeak ratio,Weekend ratio,Nat-InterNat Ratio,Connect_Date,Gender_F,Gender_M,tariff_CAT 100,tariff_CAT 200,tariff_CAT 50,tariff_Play 100,tariff_Play 300,Handset_ASAD170,Handset_ASAD90,Handset_BS110,Handset_BS210,Handset_CAS30,Handset_CAS60,Handset_S50,Handset_S80,Handset_SOP10,Handset_SOP20,Handset_WC95,Usage_Band_High,Usage_Band_Low,Usage_Band_Med,Usage_Band_MedHigh,Usage_Band_MedLow,Tariff_OK_High CAT 100,Tariff_OK_High CAT 50,Tariff_OK_High Play 100,Tariff_OK_OK,high Dropped calls_F,high Dropped calls_T,No Usage_F,No Usage_T,target
K184010,22.0,34.6,1.0,329.0,862.799999,91.0,203.4,12.0,35.4,268.316438,0.0,2.622492,2.235165,2.95,432.0,1101.599999,2.55,1369.916437,0.001157407407,-98.400001,8.916122,0.0,80.494931,230.494931,0.168255,0.783224,0.184641,0.032135,0.24357,9579,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K224250,21.0,26.233333,2.0,4.0,49.2,155.0,380.7,26.0,52.8,13.456146,0.0,12.3,2.456129,2.030769,185.0,482.7,2.609189,496.156146,0.005405405405,-117.3,7.038533,0.0,5.382458,65.322458,0.131657,0.101927,0.788689,0.109385,0.027877,9328,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K105200,35.0,24.0,0.0,189.0,501.599999,90.0,172.5,15.0,58.799999,195.333637,15.740734,2.653968,1.916667,3.92,294.0,732.899998,2.492857,928.233635,0.0,132.899998,11.844044,15.740735,74.340826,179.340826,0.193207,0.684404,0.235366,0.080229,0.266522,9261,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K116750,52.0,19.0,0.0,407.0,885.600001,208.0,484.2,0.0,0.0,437.050904,15.260272,2.175921,2.327885,0.0,615.0,1369.800001,2.227317,1806.850905,0.0,169.800001,8.232589,13.978936,145.094207,295.094207,0.16332,0.646518,0.353482,0.0,0.319062,9111,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K363130,25.0,13.266667,0.0,215.0,639.6,177.0,363.6,35.0,85.500001,143.052871,0.0,2.974884,2.054237,2.442857,427.0,1088.700001,2.549649,1231.752872,0.0,-111.299999,7.937448,0.0,42.915861,192.915861,0.156619,0.58749,0.333976,0.078534,0.131398,8939,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K404140,21.0,55.0,14.0,641.0,1003.8,77.0,354.9,57.0,105.500001,360.085418,22.266275,1.565991,4.609091,1.850877,775.0,1464.200001,1.88929,1824.285419,0.009032258065,264.200001,8.42781,22.266275,130.291901,280.291901,0.153645,0.685562,0.242385,0.072053,0.245926,10191,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
K176240,13.0,50.666667,2.0,915.0,1620.6,45.0,186.300001,3.0,75.0,233.783015,63.455942,1.771148,4.14,25.0,963.0,1881.900001,1.954206,2115.683016,0.001038421599,681.900001,9.305755,63.455942,133.590847,283.590847,0.134042,0.861151,0.098996,0.039853,0.124227,10061,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K253850,29.0,34.8,0.0,417.0,879.599999,11.0,81.9,22.0,37.0,158.734141,55.029718,2.109353,7.445455,1.681818,450.0,998.499999,2.218889,1157.23414,0.0,398.499999,13.809214,55.029717,102.649959,207.649959,0.179436,0.880921,0.082023,0.037056,0.158973,9585,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
K122120,41.0,12.9,8.0,711.0,1168.8,20.0,336.0,65.0,100.8,446.992042,35.04287,1.643882,16.8,1.550769,796.0,1605.6,2.017085,2052.592042,0.005025125628,405.6,8.639761,35.04287,169.140483,319.140483,0.155482,0.727952,0.209268,0.06278,0.278396,8928,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K403720,36.0,25.266667,15.0,779.0,1437.6,34.0,204.900001,28.0,47.0,335.895823,45.300842,1.845443,6.026471,1.678571,841.0,1689.500001,2.008918,2025.395824,0.008917954816,489.500001,9.254513,45.300842,146.069589,296.069589,0.146179,0.850903,0.121278,0.027819,0.198814,9299,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
K214640,16.0,41.933333,2.0,30.0,50.4,45.0,142.2,28.0,178.8,45.468419,0.0,1.68,3.16,6.385714,103.0,371.4,3.605825,416.868419,0.009708737864,-228.6,7.714055,0.0,18.187368,78.127368,0.187415,0.135703,0.382876,0.481422,0.122424,9799,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K254700,31.0,38.166667,0.0,501.0,921.599999,7.0,63.900001,0.0,0.0,123.880912,55.377805,1.839521,9.128572,0.0,508.0,985.5,1.939961,1109.380912,0.0,385.5,14.351598,55.325411,92.489685,197.489685,0.178018,0.93516,0.06484,0.0,0.125704,9686,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
K214630,29.0,51.533333,2.0,26.0,45.600001,26.0,215.399999,41.0,112.500001,85.120231,0.0,1.753846,8.284615,2.743902,93.0,373.500001,4.016129,458.620232,0.01075268817,-226.499999,7.441767,0.0,34.048092,93.988092,0.204937,0.122088,0.576707,0.301205,0.227899,10087,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K396520,36.0,47.833333,1.0,61.0,266.400001,41.0,691.200001,5.0,14.500001,94.621551,0.0,4.367213,16.858537,2.9,107.0,972.100003,9.085047,1066.721554,0.004672897196,-827.899997,8.303055,0.0,37.84862,115.78862,0.108546,0.274046,0.711038,0.014916,0.097337,9976,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K289490,20.0,33.966667,2.0,242.0,658.799999,7.0,50.7,4.0,31.2,127.381575,19.549266,2.722314,7.242857,7.8,253.0,740.699999,2.927668,868.081574,0.00395256917,140.699999,13.894289,19.549265,57.763737,162.763737,0.187498,0.889429,0.068449,0.042122,0.171975,9560,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K107350,36.0,17.066667,10.0,174.0,729.0,1.0,42.6,52.0,88.2,276.451941,35.017705,4.189655,42.6,1.696154,227.0,859.8,3.787665,1136.251941,0.02202643172,259.8,13.478716,35.017704,117.953286,222.953286,0.196218,0.847872,0.049546,0.102582,0.321531,9053,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K235450,41.0,14.8,1.0,656.0,1047.600002,94.0,471.3,9.0,90.0,135.395658,33.757314,1.596951,5.01383,10.0,759.0,1608.900002,2.119763,1744.29566,0.0006587615283,408.900002,8.255641,33.757314,74.376012,224.376012,0.128634,0.651128,0.292933,0.055939,0.084154,8985,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K252330,28.0,45.833333,0.0,24.0,60.0,6.0,399.3,2.0,13.8,97.046212,0.0,2.5,66.55,6.9,32.0,473.1,14.784375,570.146212,0.0,-126.9,7.536462,0.0,38.818485,98.758485,0.173216,0.126823,0.844008,0.029169,0.205128,9916,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K202400,19.0,38.233333,9.0,197.0,1110.600001,10.0,500.700001,16.0,25.0,367.901952,36.621415,5.637563,50.07,1.5625,223.0,1636.300002,7.337668,2004.201954,0.0201793722,436.300002,8.393632,36.621416,146.992002,296.992002,0.148185,0.678726,0.305995,0.015278,0.224838,9688,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K223130,42.0,30.8,0.0,94.0,189.6,36.0,185.4,0.0,0.0,53.093349,0.0,2.017021,5.15,0.0,130.0,375.0,2.884615,428.093349,0.0,-225.0,15.112,0.0,21.23734,81.17734,0.189625,0.5056,0.4944,0.0,0.141582,9465,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K167030,12.0,41.5,2.0,273.0,684.6,45.0,117.0,18.0,39.500001,255.767607,31.678952,2.507692,2.6,2.194444,336.0,841.100001,2.503274,1096.867608,0.002976190476,241.100001,13.139341,31.678952,108.409234,213.409234,0.194562,0.813934,0.139104,0.046962,0.304087,9786,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K234810,31.0,12.866667,1.0,23.0,334.200001,43.0,273.0,4.0,23.4,48.063211,3.151713,14.530435,6.348837,5.85,70.0,630.600001,9.008571,678.663212,0.007142857143,30.600001,10.299715,3.151713,17.570676,122.570676,0.180606,0.529971,0.432921,0.037108,0.076218,8927,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K191790,24.0,30.433333,2.0,158.0,654.0,117.0,573.0,18.0,36.0,315.692953,4.781117,4.139241,4.897436,2.0,293.0,1263.0,4.31058,1578.692953,0.003412969283,63.0,7.589074,4.781116,99.489002,249.489002,0.158035,0.517815,0.453682,0.028504,0.249955,9454,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K223080,27.0,23.7,8.0,45.0,69.0,0.0,0.0,9.0,38.4,8.624405,0.0,1.533333,0.0,4.266667,54.0,107.4,1.988889,116.024405,0.07407407407,-492.6,17.849162,0.0,3.449762,63.389762,0.546349,0.642458,0.0,0.357542,0.080302,9252,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K359740,32.0,24.266667,2.0,799.0,2035.2,6.0,95.400001,24.0,124.2,16.486267,100.343534,2.547184,15.9,5.175,829.0,2254.800001,2.719903,2271.286268,0.001206272618,1054.800001,9.513039,100.343534,105.289414,255.289414,0.112399,0.902608,0.04231,0.055082,0.007312,9269,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K221160,29.0,47.133333,7.0,36.0,78.599999,61.0,160.199999,3.0,21.6,3.46959,0.0,2.183333,2.626229,7.2,100.0,260.399998,2.604,263.869588,0.035,-339.600002,11.036866,0.0,1.387836,61.327836,0.232417,0.301843,0.615207,0.082949,0.013324,9955,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K133380,48.0,39.466667,0.0,25.0,895.8,107.0,563.100001,19.0,39.0,216.024328,23.802765,35.832,5.262617,2.052632,151.0,1497.900001,9.919868,1713.924329,0.0,297.900001,7.990186,23.802765,88.610063,238.610063,0.139219,0.598037,0.375926,0.026036,0.144218,9725,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K387900,31.0,10.0,1.0,329.0,583.799999,69.0,741.6,55.0,144.0,61.739347,0.0,1.774468,10.747826,2.618182,453.0,1469.399999,3.243709,1531.139346,0.001103752759,-330.600001,11.138016,0.0,24.695739,102.635739,0.067032,0.397305,0.504696,0.097999,0.042017,8841,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K237830,40.0,12.7,0.0,26.0,735.599999,109.0,305.1,25.0,47.400001,12.339129,0.0,28.292308,2.799083,1.896,160.0,1088.1,6.800625,1100.439129,0.0,-111.9,8.380204,0.0,3.701739,153.701739,0.139673,0.676041,0.280397,0.043562,0.01134,8922,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K241260,35.0,13.9,8.0,8.0,93.0,75.0,190.800001,8.0,17.399999,53.142446,0.0,11.625,2.544,2.175,91.0,301.2,3.30989,354.342446,0.04395604396,-298.8,11.175299,0.0,21.256978,81.196978,0.229148,0.308765,0.633466,0.057769,0.176436,8958,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K334300,14.0,57.866667,10.0,86.0,315.6,7.0,53.4,12.0,39.0,103.736224,13.754118,3.669767,7.628571,3.25,105.0,408.0,3.885714,511.736224,0.04761904762,108.0,12.735294,13.754118,44.874985,128.274985,0.250666,0.773529,0.130882,0.095588,0.254255,10277,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K417370,15.0,40.766667,15.0,65.0,292.8,216.0,388.2,16.0,103.0,189.734843,0.0,4.504615,1.797222,6.4375,297.0,784.0,2.639731,973.734843,0.02525252525,-1016.0,10.589796,0.0,75.893937,153.833937,0.157983,0.373469,0.495153,0.131378,0.242009,9764,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
K132480,51.0,57.033333,2.0,138.0,817.8,21.0,268.5,24.0,67.8,237.005936,0.0,5.926087,12.785714,2.825,183.0,1154.1,6.306557,1391.105936,0.005464480874,-45.9,8.543021,0.0,71.101781,221.101781,0.15894,0.708604,0.232649,0.058747,0.20536,10252,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K382090,51.0,26.3,11.0,213.0,322.2,33.0,345.9,12.0,46.2,3.697609,16.026483,1.512676,10.481818,3.85,258.0,714.3,2.768605,717.997609,0.02131782946,114.3,14.02142,16.026483,17.505526,77.445526,0.107863,0.451071,0.48425,0.064679,0.005177,9330,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K293790,41.0,51.4,1.0,81.0,544.2,69.0,121.5,0.0,0.0,23.147729,9.151485,6.718519,1.76087,0.0,150.0,665.7,4.438,688.847729,0.003333333333,65.7,13.174854,8.655879,15.600197,120.600197,0.175075,0.817485,0.182515,0.0,0.034772,10083,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K230620,31.0,23.4,2.0,2.0,44.4,53.0,165.6,61.0,124.800001,78.337348,0.0,22.2,3.124528,2.045902,116.0,334.800001,2.886207,413.137349,0.008620689655,-265.199999,7.65233,0.0,31.334939,91.274939,0.220931,0.132616,0.494624,0.37276,0.233983,9243,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K239010,17.0,13.566667,0.0,20.0,247.2,25.0,83.7,43.0,84.500001,85.942342,12.637328,12.36,3.348,1.965116,88.0,415.400001,4.720455,501.342343,0.0,115.400001,10.950891,12.637328,38.420031,121.820031,0.242988,0.595089,0.201493,0.203418,0.206891,8948,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K360600,19.0,22.233333,1.0,253.0,662.4,57.0,357.6,21.0,56.4,64.696283,0.0,2.618182,6.273684,2.685714,331.0,1076.4,3.251964,1141.096283,0.001510574018,-123.6,8.076923,0.0,19.408885,169.408885,0.148462,0.615385,0.332219,0.052397,0.060104,9208,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K416040,35.0,15.866667,14.0,212.0,387.6,235.0,365.099999,5.0,109.200001,267.977586,0.0,1.828302,1.553617,21.84,452.0,861.9,1.906858,1129.877586,0.01548672566,-938.1,12.343195,0.0,107.191034,185.131034,0.163851,0.449704,0.423599,0.126697,0.310915,9017,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
K131420,40.0,12.266667,1.0,611.0,1044.0,83.0,225.6,7.0,120.0,439.269155,16.60228,1.708674,2.718072,17.142857,701.0,1389.6,1.982311,1828.869155,0.0007132667618,189.6,8.756477,16.60228,148.383026,298.383026,0.163152,0.751295,0.162349,0.086356,0.316112,8909,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K375550,13.0,31.966667,7.0,48.0,244.800001,0.0,0.0,21.0,63.0,9.297027,6.505983,5.1,0.0,3.0,69.0,307.800001,4.46087,317.097028,0.05072463768,7.800001,12.953216,1.010351,3.799459,87.199459,0.274993,0.795322,0.0,0.204678,0.030205,9500,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K242450,23.0,14.1,3.0,74.0,544.8,57.0,690.900001,16.0,54.6,4.43121,0.0,7.362162,12.121053,3.4125,147.0,1290.300001,8.777551,1294.731211,0.01020408163,-509.699999,11.71123,0.0,1.772484,79.712484,0.061567,0.422227,0.535457,0.042316,0.003434,8964,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K224650,53.0,31.5,1.0,11.0,109.800001,44.0,193.5,19.0,38.0,69.965544,0.0,9.981818,4.397727,2.0,74.0,341.300001,4.612162,411.265545,0.006756756757,-258.699999,11.434222,0.0,27.986218,87.926218,0.213794,0.321711,0.56695,0.111339,0.204997,9486,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K120640,27.0,34.333333,6.0,711.0,1191.0,2.0,520.2,52.0,92.0,311.556772,50.080453,1.675105,260.1,1.769231,765.0,1803.2,2.357124,2114.756772,0.003921568627,603.2,8.302462,50.080453,143.547484,293.547484,0.138809,0.660492,0.288487,0.05102,0.17278,9571,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K202620,22.0,26.166667,0.0,284.0,1619.400001,54.0,495.900001,22.0,58.799999,475.26581,84.983404,5.702113,9.183333,2.672727,360.0,2174.100001,6.039167,2649.365811,0.0,974.100001,8.7243,84.983404,227.563147,377.563147,0.142511,0.74486,0.228094,0.027046,0.218603,9326,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K169770,17.0,25.966667,0.0,197.0,702.6,72.0,183.6,13.0,22.8,212.598141,39.333761,3.566497,2.55,1.753846,282.0,909.0,3.223404,1121.598141,0.0,309.0,12.729373,39.333762,103.113205,208.113205,0.185551,0.772937,0.20198,0.025083,0.233881,9320,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K197230,23.0,41.566667,2.0,108.0,1356.0,236.0,503.699999,44.0,79.0,438.43111,62.768734,12.555556,2.134322,1.795455,388.0,1938.699999,4.996649,2377.131109,0.002577319588,738.699999,8.497189,62.768734,194.298067,344.298067,0.144838,0.699438,0.259813,0.040749,0.226147,9788,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K385600,17.0,40.133333,2.0,12.0,70.200001,278.0,456.0,9.0,21.600001,17.681852,0.0,5.85,1.640288,2.4,299.0,547.800002,1.832107,565.481854,0.003344481605,-52.199998,7.562979,0.0,7.072741,67.012741,0.118506,0.128149,0.832421,0.03943,0.032278,9745,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K223740,19.0,16.633333,2.0,74.0,129.0,43.0,210.0,46.0,108.6,8.398075,0.0,1.743243,4.883721,2.36087,163.0,447.6,2.746012,455.998075,0.006134969325,-152.4,10.764075,0.0,3.35923,63.29923,0.138815,0.288204,0.469169,0.242627,0.018762,9040,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
